P,37
u,382
i,540
s,184
C,22
h,127
a,1210
r,310
l,232
A,82
n,503
w,45
‘,16
k,287
’,16
K,55
U,15
m,282
p,161
t,264
e,439
o,29
g,255
y,61
T,39
d,229
j,66
b,141
D,37
B,45
L,8
H,12
c,29
E,15
R,13
I,14
S,39
?,3
M,34
.,26
!,15
",",35
…,1
O,5
N,14
G,7
-,19
W,2
J,11
Y,7
4,3
5,2
(,1
),1
f,1
1,2
7,1
9,1
z,5
3,1
x,1
:,2
/,4
